AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
O85,Benton Field,40.57416667,-122.4075
O85,Benton Field,40.57361111,-122.40722222
O85,Benton Field,40.57416667,-122.4075
O85,Benton Field,40.57361111,-122.40722222
OAG,Orange Airport,-33.37916667,149.12333333
OAG,Orange Airport,-33.38166667,149.13305556
OAG,Orange Airport,-33.37805556,149.12555556
OAG,Orange Airport,-33.38166667,149.13305556
OAG,Orange Airport,-33.37805556,149.12555556
OAG,Orange Airport,-33.37722222,149.12305556
AF1,Bagram Air Base,34.94611111,69.265
OAI,Bagram Air Base,34.94611111,69.265
OAI,Bagram Airport,34.94583333,69.26583333
OAI,Bagram Airport,34.94611111,69.26555556
OAI,Bagram Airport,34.94638889,69.265
OAI,Bagram Airport,34.94583333,69.26583333
OAI,Bagram Airport,34.94638889,69.265
OAI,Bagram Airport,34.94611111,69.26555556
OAJ,Albert J Ellis,34.83027778,-77.61166667
OAJ,Albert J Ellis,34.82916667,-77.61222222
OAK,Metropolitan Oakland International,37.72138889,-122.22083333
OAK,Metropolitan Oakland International,37.72138889,-122.22111111
OAK,Metropolitan Oakland International,37.72277778,-122.22138889
OAK,Metropolitan Oakland International,37.72138889,-122.22111111
OAK,Metropolitan Oakland International,37.71861111,-122.22166667
OAK,Metropolitan Oakland International,37.72111111,-122.22111111
OAK,Metropolitan Oakland International,37.72138889,-122.22083333
OAK,Metropolitan Oakland International,37.72111111,-122.22111111
OAK,Metro Oakland International,37.72111111,-122.22111111
OAK,Metro Oakland International,37.72138889,-122.22111111
OAK,Oakland International,37.72138889,-122.22111111
OAM,Oamaru Airport,-44.96944444,171.08333333
OAM,Oamaru Airport,-44.96694444,171.08138889
OAN,El Arrayan,15.50444444,-86.57472222
OAN,El Arrayan,15.50666667,-86.57527778
OAX,Xoxocotlan International,17.0,-96.72666667
OAX,Xoxocotlan International,16.99861111,-96.72583333
OAX,Xoxocotlan International,16.99861111,-96.72611111
OAX,Xoxocotlan International,17.0,-96.72666667
OAX,Xoxocotlan International,16.99861111,-96.72611111
OAX,Oaxaca International,16.99861111,-96.72611111
OBC,Obock Airport,11.96833333,43.27888889
OBF,Oberpfaffenhofen Airport,48.08222222,11.28444444
OBF,Oberpfaffenhofen Airport,48.08222222,11.28444444
OBF,Oberpfaffenhofen Airport,48.08166667,11.28333333
OBO,Obihiro Airport,42.73083333,143.22111111
OBO,Obihiro Airport,42.73361111,143.2175
OBS,Aubenas Airport,44.61666667,4.38333333
OBT,Garrett County,39.58083333,-79.33583333
OBU,Kobuk Airport,66.91055556,-156.88333333
OBU,Kobuk Airport,66.91222222,-156.89722222
OCE,Ocean City Municipal,38.31055556,-75.12388889
OCF,Ocala Municipal,29.17555556,-82.22694444
OCF,Ocala International-Jim Taylor Field,29.1725,-82.22416667
OCF,Ocala International-Jim Taylor Field,29.17194444,-82.22416667
OCH,A L Mangham Jr. Regional,31.58333333,-94.7
OCH,A L Mangham Jr. Regional,31.57777778,-94.71
OCH,Nacogdoches A L Mangham Jr Regional,31.57777778,-94.71
OCH,A L Mangham Jr Regional,31.57777778,-94.71
OCH,Nacogdoches A L Mangham Jr Regional,31.57777778,-94.71
OCI,Thumb Bay,60.2,-147.81666667
OCJ,Boscobel,18.40055556,-76.96972222
OCN,Oceanside Municipal,33.21722222,-117.35277778
OCN,Oceanside Municipal,33.21722222,-117.35416667
OCN,Oceanside Municipal,33.21805556,-117.35138889
OCN,Bob Maxwell Memorial Airfield,33.21805556,-117.35138889
OCN,Oceanside Municipal,33.21722222,-117.35416667
OCN,Bob Maxwell Memorial Airfield,33.21805556,-117.35138889
OCW,Warren Field,35.56888889,-77.05083333
OCW,Warren Field,35.57055556,-77.04972222
OCW,Washington Warren,35.57055556,-77.04972222
OCW,Warren Field,35.57055556,-77.04972222
OCW,Washington Warren,35.57055556,-77.04972222
ODA,Ouadda Airport,8.00388889,22.40166667
ODA,Ouadda Airport,8.01055556,22.39805556
ODA,Ouadda Airport,8.01083333,22.39805556
ODB,Cordoba Airport,37.84194444,-4.84888889
ODB,Cordoba Airport,37.84333333,-4.84805556
ODD,Oodnadatta Airport,-27.55027778,135.45
ODD,Oodnadatta Airport,-27.56138889,135.44611111
ODD,Oodnadatta Airport,-27.56,135.44527778
ODD,Oodnadatta Airport,-27.56138889,135.44611111
ODD,Oodnadatta Airport,-27.56,135.44527778
ODD,Oodnadatta Airport,-27.56277778,135.44333333
ODE,Odense Airport,55.47638889,10.32861111
ODE,Odense Airport,55.47666667,10.33083333
ODE,Hans Christian Anderson,55.47666667,10.33083333
ODE,Hans Christian Anderson,55.47527778,10.32694444
ODM,Oakland Airport,39.40666667,-79.41388889
ODS,Odessa International,46.42666667,30.67638889
ODS,Odessa International,46.42666667,30.67638889
ODS,Odessa International,46.42694444,30.67638889
ODS,Odessa International,46.42666667,30.67638889
ODS,Odessa International,46.42694444,30.67638889
ODS,Odessa International,46.42611111,30.67333333
ODW,Wes Lupian Airfield,48.25333333,-122.6725
ODW,A.J. Eisenberg,48.25166667,-122.67361111
ODW,Delaurentis,48.25166667,-122.67361111
OEC,Oecusse Airport,-9.19805556,124.34472222
OEC,Oecusse Airport,-9.19805556,124.34472222
OEC,Oecusse Airport,-9.19833333,124.33805556
OER,Ornskoldsvik,63.40833333,18.99166667
OER,Ornskoldsvik,63.40833333,18.99
OER,Ornskoldsvik,63.40916667,18.98833333
OER,Ornskoldsvik,63.40833333,18.99
OER,Ornskoldsvik,63.40916667,18.98833333
OFF,Offutt AFB,41.11833333,-95.91222222
OFF,Offutt AFB,41.11944444,-95.90861111
OFK,Norfolk Regional/Karl Stefan Memorial Field,41.98416667,-97.43416667
OFK,Norfolk Regional/Karl Stefan Memorial Field,41.98555556,-97.435
OFU,Ofu Airport,-14.18666667,-169.66666667
OFU,Ofu Airport,-14.18666667,-169.66666667
OFU,Ofu Airport,-14.18444444,-169.66916667
OFU,Ofu Airport,-14.18444444,-169.67
OFU,Ofu Airport,-14.18444444,-169.66916667
OFU,Ofu Airport,-14.18444444,-169.67
OGA,Searle Field,41.11972222,-101.76916667
OGA,Searle Field,41.11944444,-101.76972222
OGB,Orangeburg Municipal,33.46305556,-80.85638889
OGB,Orangeburg Municipal,33.45694444,-80.85944444
OGD,Ogden-Hinckley,41.19638889,-112.01083333
OGD,Ogden-Hinckley,41.19555556,-112.01305556
OGD,Ogden-Hinckley,41.195,-112.01222222
OGD,Ogden-Hinckley,41.19472222,-112.01277778
OGG,Kahului Airport,20.90055556,-156.43361111
OGG,Kahului Airport,20.89861111,-156.43055556
OGG,Kahului Airport,20.90277778,-156.42611111
OGN,Yonaguni Airport,24.46111111,122.97638889
OGN,Yonaguni Airport,24.46027778,122.97694444
OGN,Yonaguni Airport,24.4675,122.97972222
OGS,Ogdensburg International,44.68166667,-75.46583333
OGS,Ogdensburg International,44.68194444,-75.46555556
OGS,Ogdensburg International,44.68222222,-75.46333333
OGS,Ogdensburg International,44.68194444,-75.46555556
OGS,Ogdensburg International,44.68222222,-75.46333333
OH1,Fayette County,39.57027778,-83.42055556
OH2,Bellefontaine Regional,40.37222222,-83.81888889
OH2,Bellefontaine Regional,40.37222222,-83.81916667
OH3,Ross County,39.44027778,-83.02305556
OH3,Ross County,39.44055556,-83.02305556
OH4,Union County,40.22472222,-83.35166667
OH4,Union County,40.22444444,-83.35166667
OH5,Cincinnati - Blue Ash,39.24666667,-84.38888889
OH6,Portage County,41.21027778,-81.25166667
OH7,Kent State University,41.15194444,-81.41666667
OH7,Kent State University,41.15138889,-81.415
OHA,Ohakea Airport,-40.20833333,175.38694444
OHA,Ohakea Airport,-40.20611111,175.38777778
OHC,Northeast Cape AFS,63.32638889,-168.96888889
OHD,Ohrid Airport,41.185,20.74305556
OHD,Ohrid Airport,41.185,20.74305556
OHD,St Paul the Apostle,41.18055556,20.74305556
OHD,Ohrid Airport,41.18,20.74222222
OHI,Oshakati Airport,-17.79861111,15.70138889
OHI,Oshakati Airport,-17.79694444,15.69944444
OHI,Oshakati Airport,-17.80111111,15.70111111
OHR,Wyk Auf Fohr Airport,54.68583333,8.52916667
OHR,Wyk Auf Fohr Airport,54.68694444,8.53277778
OHR,Wyk Auf Fohr Airport,54.68444444,8.52805556
OHR,Wyk Auf Foehr,54.68444444,8.52805556
OHR,Wyk Auf Fohr Airport,54.68444444,8.52805556
OHR,Wyk Auf Foehr,54.68444444,8.52805556
OIC,Eaton,42.56638889,-75.52416667
OIM,Oshima,34.77916667,139.365
OIM,Oshima,34.78194444,139.36027778
OIT,Oita Airport,33.47611111,131.73972222
OIT,Oita Airport,33.47944444,131.73722222
OJC,Johnson County Executive,38.8475,-94.7375
OKA,Naha,26.19194444,127.64777778
OKA,Naha,26.19194444,127.64777778
OKA,Naha,26.19583333,127.64583333
OKA,Naha,26.19333333,127.63944444
OKC,Will Rogers World,35.39222222,-97.60166667
OKC,Will Rogers World,35.39305556,-97.60055556
OKC,Will Rogers World,35.39305556,-97.60083333
OKC,Okc Will Rogers International,35.3925,-97.60222222
OKD,Okadama,43.11527778,141.38444444
OKJ,Okayama Airport,34.75694444,133.85527778
OKK,Kokomo Municipal,40.52972222,-86.05805556
OKK,Kokomo Municipal,40.52972222,-86.05805556
OKK,Kokomo Municipal,40.52805556,-86.05888889
OKK,Kokomo Municipal,40.52777778,-86.05972222
OKK,Kokomo Municipal,40.52805556,-86.05888889
OKK,Kokomo Municipal,40.52777778,-86.05972222
OKN,Okondja Airport,-0.70083333,13.78111111
OKN,Okondja Airport,-0.66638889,13.67388889
OKN,Okondja Airport,-0.66666667,13.67361111
OKO,Yokota AB,35.74527778,139.35166667
OKO,Yokota AB,35.74861111,139.34861111
OKR,Yorke Island Airport,-9.73333333,143.41666667
OKR,Yorke Island Airport,-9.75333333,143.405
OKR,Yorke Island Airport,-9.7525,143.40527778
OKY,Oakey Airport,-27.40666667,151.735
OKY,Oakey Airport,-27.41138889,151.73527778
OKY,Oakey Airport,-27.40694444,151.73555556
OLA,Orland Airport,63.70055556,9.60472222
OLA,Orland Airport,63.69888889,9.60388889
OLA,Orland Airport,63.7,9.60277778
OLB,Costa Smeralda,40.89722222,9.52222222
OLB,Olbia Costa Smeralda,40.89861111,9.5175
OLB,Olbia Costa Smeralda,40.89944444,9.51916667
OLE,Olean Municipal,42.24083333,-78.37666667
OLE,Cattaraugus County-Olean,42.24138889,-78.37138889
OLE,Cattaraugus County-Olean,42.24111111,-78.37138889
OLE,Cattaraugus County-Olean,42.24138889,-78.37138889
OLE,Cattaraugus County-Olean,42.24111111,-78.37138889
OLF,Wolf Point International,48.09472222,-105.56638889
OLF,L. M. Clayton,48.09444444,-105.575
OLH,Old Harbor Airport,57.20611111,-153.29944444
OLH,Old Harbor Airport,57.21805556,-153.26972222
OLH,Old Harbor Airport,57.21833333,-153.26916667
OLH,Old Harbor Airport,57.21833333,-153.26972222
OLH,Old Harbor Airport,57.21805556,-153.26972222
OLH,Old Harbor Airport,57.21833333,-153.26972222
OLI,Rif,64.91333333,-23.8
OLI,Rif,64.91138889,-23.82305556
OLI,Rif,64.91138889,-23.81805556
OLI,Rif,64.91138889,-23.82305556
OLI,Rif,64.91138889,-23.81805556
OLM,Olympia Regional,46.97361111,-122.90333333
OLM,Olympia Regional,46.96944444,-122.9025
OLO,Olomouc Airport,49.5875,17.20583333
OLO,Olomouc Airport,49.5875,17.20583333
OLO,Olomouc Airport,49.58722222,17.21
OLO,Olomouc Airport,49.5875,17.20583333
OLO,Olomouc Airport,49.58722222,17.21
OLO,Olomouc Airport,49.5875,17.20944444
OLP,Olympic Dam Airport,-30.48694444,136.86888889
OLP,Olympic Dam Airport,-30.485,136.87666667
OLP,Olympic Dam Airport,-30.48416667,136.87611111
OLS,Nogales International,31.41638889,-110.84916667
OLS,Nogales International,31.41777778,-110.84777778
OLU,Columbus Municipal,41.44722222,-97.34166667
OLU,Columbus Municipal,41.44805556,-97.34277778
OLU,Columbus Municipal,41.44861111,-97.34083333
OLU,Columbus Municipal,41.44805556,-97.34277778
OLU,Columbus Municipal,41.44861111,-97.34083333
OLV,Olive Branch Airport,34.97888889,-89.78694444
OLV,Olive Branch Airport,34.97861111,-89.78694444
OLV,Olive Branch Taylor Field,34.97861111,-89.78694444
OLV,Olive Branch Taylor Field,34.97888889,-89.78694444
OMA,Eppley Airfield,41.30194444,-95.89333333
OMA,Eppley Airfield,41.30305556,-95.89416667
OMA,Eppley Airfield,41.30305556,-95.89388889
OMB,Omboue Airport,-1.58333333,9.26666667
OME,Nome Airport,64.51138889,-165.44166667
OME,Nome Airport,64.51222222,-165.44527778
OME,Nome Airport,64.5125,-165.44444444
OME,Nome Airport,64.51222222,-165.44527778
OME,Nome Airport,64.5125,-165.44444444
OME,Nome Airport,64.51055556,-165.44472222
RZY,Rezayieh Airport,37.66944444,45.07027778
OMH,Uromiyeh,37.6625,45.05888889
OMH,Uromiyeh,37.66805556,45.06861111
OMK,Omak Airport,48.46666667,-119.52083333
OMK,Omak Airport,48.46444444,-119.51805556
OML,Omkalai Airport,-6.18555556,144.95833333
OMO,Mostar Airport,43.28555556,17.84666667
OMO,Mostar Airport,43.28555556,17.84666667
OMO,Mostar Airport,43.28361111,17.84666667
OMO,Mostar Airport,43.28305556,17.84583333
OMO,Mostar Airport,43.28277778,17.84583333
OMO,Mostar Airport,43.28305556,17.84583333
OMO,Mostar Airport,43.28277778,17.84583333
OMO,Mostar Airport,43.28305556,17.84583333
OMR,Oradea Airport,47.0275,21.90305556
OMR,Oradea Airport,47.02527778,21.9025
OMR,Oradea Airport,47.02333333,21.90194444
OMS,Omsk Airport,54.96666667,73.3
OMS,Omsk Airport,54.96666667,73.3
OMS,Omsk Airport,54.96722222,73.31027778
OMS,Tsentralny,54.96722222,73.31027778
OMS,Omsk Tsentralny,54.96722222,73.31027778
OMS,Omsk Airport,54.96722222,73.31027778
OMS,Omsk Tsentralny,54.96722222,73.31027778
ONA,Winona Municipal/Max Conrad Field,44.07666667,-91.70611111
ONA,Winona Municipal/Max Conrad Field,44.07722222,-91.70833333
ONA,Winona Municipal/Max Conrad Field,44.0775,-91.70916667
ONA,Winona Municipal/Max Conrad Field,44.07972222,-91.71166667
ONA,Winona Municipal/Max Conrad Field,44.07722222,-91.70833333
ONA,Winona Municipal/Max Conrad Field,44.07972222,-91.71166667
OND,Ondangwa Airport,-17.88138889,15.94777778
OND,Ondangwa Airport,-17.87861111,15.9525
OND,Ondangwa Airport,-17.87833333,15.9525
OND,Ondangwa Airport,-17.87833333,15.95277778
ONG,Mornington Island Airport,-16.66166667,139.1625
ONG,Mornington Island Airport,-16.6625,139.17805556
ONG,Mornington Island Airport,-16.66138889,139.17
ONH,Oneonta Municipal,42.52472222,-75.06444444
ONH,Albert S Nader Regional,42.52472222,-75.06444444
ONJ,Odate Noshiro Airport,40.19194444,140.37138889
ONL,O'Neill Municipal,42.46527778,-98.68861111
ONL,The O'Neill Municipal-John L. Baker Field,42.47,-98.68805556
ONL,The O'Neill Municipal-John L. Baker Field,42.46944444,-98.68777778
ONL,The O'Neill Municipal-John L. Baker Field,42.47,-98.68805556
ONL,The O'Neill Municipal-John L. Baker Field,42.46944444,-98.68777778
ONM,Socorro Municipal,34.02194444,-106.90222222
ONM,Socorro Municipal,34.0225,-106.90305556
ONN,Onion Bay Airport,58.06805556,-153.25388889
ONO,Ontario Municipal,44.02277778,-117.01388889
ONO,Ontario Municipal,44.01944444,-117.01305556
ONP,Newport Municipal,44.57944444,-124.05777778
ONP,Newport Municipal,44.57944444,-124.05777778
ONP,Newport Municipal,44.58027778,-124.05805556
ONT,Ontario International,34.05611111,-117.60111111
ONX,Enrique Adolfo Jimenez,9.35666667,-79.8675
ONX,Enrique Adolfo Jimenez,9.36055556,-79.86722222
ONX,Enrique A Jimenez,9.36055556,-79.86722222
ONX,Enrique Adolfo Jimenez,9.35666667,-79.8675
ONX,Enrique A Jimenez,9.36055556,-79.86722222
OOB,Cobol Alaska/Scaled/,57.48333333,-135.86666667
OOK,Toksook Bay,60.53194444,-165.10833333
OOK,Toksook Bay,60.54138889,-165.08722222
OOL,Coolangatta,-28.16611111,153.50361111
OOL,Gold Coast Airport,-28.16611111,153.50361111
OOL,Gold Coast Airport,-28.16444444,153.50472222
OOL,Gold Coast Airport,-28.16583333,153.50666667
OOM,Cooma Airport,-36.30833333,148.97333333
OPF,Opa-locka Executive,25.90694444,-80.28027778
OPF,Opa-locka Executive,25.90694444,-80.27833333
OPF,Opa-locka Executive,25.9075,-80.27833333
OPF,Miami Opa Locka Executive,25.9075,-80.27833333
OPF,Opa Locka Executive,25.90694444,-80.27833333
OPF,Miami Opa Locka Executive,25.9075,-80.27833333
OPF,Miami Opa Locka Executive,25.90611111,-80.27833333
OPH,Ophir Airport,63.145,-156.52638889
OPH,Ophir Airport,63.14611111,-156.53
OPH,Ophir Airport,63.14666667,-156.53111111
OPH,Ophir Airport,63.14583333,-156.52888889
OPH,Ophir Airport,63.14611111,-156.53
OPH,Ophir Airport,63.14583333,-156.52888889
OPO,Porto Airport,41.23805556,-8.67472222
OPO,Francisco Sa Carneiro,41.23805556,-8.67472222
OPO,Porto Airport,41.24805556,-8.68138889
OPO,Porto Airport,41.24805556,-8.68111111
OPO,Porto Airport,41.24805556,-8.68138889
OPO,Porto Airport,41.24805556,-8.68111111
OQA,McDonald Lake Airport,55.93722222,-131.81277778
OQB,Bible Camp Airport,57.92638889,-156.08333333
OQC,Cinder River Lodge Airport,57.06666667,-157.81416667
OQF,Lemesurier Island Airport,58.28444444,-136.08472222
OQG,Tracy Arm Airport,57.91138889,-133.40222222
OQI,Vrems Airport,57.85694444,-157.08666667
OQK,Akolik Airport,68.98333333,-163.44555556
OQL,Mels Airport,56.23333333,-160.075
OQM,Meshik Airport,56.76666667,-158.08527778
OQN,Telaquana Lake Airport,60.95527778,-153.9075
OQO,Chelatna Lake Lodge Airport,62.43416667,-151.41472222
OQP,Pumice Airport,57.17833333,-157.73333333
OQQ,Points Alsworth,60.18333333,-154.33388889
OQR,Twin Lakes Airport,60.65277778,-154.03611111
OQS,Sandy Airport,56.23333333,-160.22583333
OQU,Waterkloof AFB,-25.83,28.2225
OQU,Waterkloof AFB,-25.82916667,28.2225
OQU,Waterkloof AFB,-25.83,28.2225
OQV,Shirleyville Airport,61.01361111,-151.40694444
OQW,Doug Carney Strip Airport,61.43416667,-157.05
OQX,Shisholik Airport,67.0,-162.83333333
OQY,Camp Sivinuvik,66.88333333,-161.48333333
OQZ,American Creek Airport,62.04333333,-158.25638889
OR1,Grants Pass Airport,42.51166667,-123.38777778
OR1,Grants Pass Airport,42.51,-123.38805556
OR2,Siletz Bay State,44.8775,-124.02833333
OR2,Siletz Bay State,44.87694444,-124.02861111
OR2,Siletz Bay State,44.87666667,-124.02861111
OR2,Siletz Bay State,44.87694444,-124.02861111
OR2,Siletz Bay State,44.87666667,-124.02861111
OR3,Florence Municipal,43.98277778,-124.11138889
ORB,Orebro Airport,59.22361111,15.03777778
ORB,Orebro Airport,59.22361111,15.03805556
ORB,Orebro Airport,59.2225,15.0375
ORB,Orebro Airport,59.22361111,15.03805556
ORB,Orebro Airport,59.2225,15.0375
ORB,Orebro Airport,59.22194444,15.03722222
ORC,Orocue Airport,4.78333333,-71.35
ORC,Orocue Airport,4.79027778,-71.34833333
ORD,Chicago O'Hare International,41.97805556,-87.90611111
ORD,Chicago O'Hare International,41.98166667,-87.90666667
ORD,Chicago O'Hare International,41.97944444,-87.9075
ORD,Chicago O'Hare International,41.97722222,-87.90805556
ORD,Chicago O'Hare International,41.98166667,-87.90666667
ORD,Chicago O'Hare International,41.97722222,-87.90805556
ORD,Chicago O'Hare International,41.97444444,-87.90666667
ORD,Chicago O'Hare International,41.97694444,-87.90805556
ORF,Norfolk International,36.89583333,-76.20138889
ORF,Norfolk International,36.89472222,-76.20111111
ORG,Zorg en Hoop,5.80944444,-55.19111111
ORG,Zorg en Hoop,5.81111111,-55.19111111
ORG,Zorg en Hoop,5.81111111,-55.19222222
ORG,Zorg en Hoop,5.81111111,-55.19111111
ORG,Zorg en Hoop,5.81111111,-55.19222222
ORH,Worcester Regional,42.26916667,-71.87444444
ORH,Worcester Regional,42.26722222,-71.87583333
ORH,Worcester Regional,42.26722222,-71.87555556
ORH,Worcester Regional,42.26722222,-71.87583333
ORH,Worcester Regional,42.26722222,-71.87555556
ORI,Port Lions Airport,57.88611111,-152.84388889
ORI,Port Lions Airport,57.88527778,-152.84611111
ORI,Port Lions Airport,57.885,-152.8475
ORI,Port Lions Airport,57.88527778,-152.84611111
ORI,Port Lions Airport,57.885,-152.8475
ORK,Cork Airport,51.84083333,-8.48888889
ORK,Cork Airport,51.84138889,-8.49111111
ORL,Herndon,28.54416667,-81.33555556
ORL,Executive,28.54555556,-81.33305556
ORL,Exec,28.54555556,-81.33305556
ORL,Orlando Exec,28.54555556,-81.33305556
ORN,Oran/Es Senia,35.62777778,-0.61055556
ORN,Es Senia,35.62777778,-0.61055556
ORN,Es Senia,35.62111111,-0.62472222
ORN,Ahmed Benbella,35.62111111,-0.62472222
ORN,Es Senia,35.62111111,-0.62472222
ORN,Ahmed Benbella,35.62111111,-0.62472222
ORP,Orapa Airport,-21.26666667,25.31666667
ORP,Orapa Airport,-21.26527778,25.31972222
ORP,Orapa Airport,-21.26611111,25.31944444
ORP,Orapa Airport,-21.26527778,25.31972222
ORP,Orapa Airport,-21.26611111,25.31944444
ORP,Orapa Airport,-21.26611111,25.31972222
ORT,Northway Airport,62.96194444,-141.92388889
ORT,Northway Airport,62.96111111,-141.92805556
ORU,Juan Mendoza,-17.96416667,-67.08083333
ORU,Juan Mendoza,-17.96277778,-67.07611111
ORU,Juan Mendoza,-17.95555556,-67.07583333
ORU,Juan Mendoza,-17.96277778,-67.07611111
ORU,Juan Mendoza,-17.95555556,-67.07583333
ORV,Robert/Bob/Curtis Memorial,66.82916667,-161.02361111
ORV,Robert/Bob/Curtis Memorial,66.8175,-161.02222222
ORY,Orly,48.72888889,2.35722222
ORY,Orly,48.72527778,2.35944444
ORY,Paris Orly,48.72527778,2.35944444
ORY,Orly,48.72527778,2.35944444
ORY,Paris Orly,48.72527778,2.35944444
ORY,Paris Orly,48.72555556,2.35916667
ORY,Orly,48.72638889,2.36694444
ORZ,Orange Walk Airport,18.06666667,-88.55
OSA,Osaka Metropolitan Area,34.60527778,135.3425
OSB,Grand Glaize - Osage Beach,38.10972222,-92.68333333
OSB,Grand Glaize - Osage Beach,38.11055556,-92.68055556
OSC,Wurtsmith AFB,44.45138889,-83.39416667
OSC,Oscoda-Wurtsmith,44.45166667,-83.39416667
OSD,Froson,63.19861111,14.49444444
OSD,Are Ostersund,63.19416667,14.50194444
OSH,Wittman Regional,43.98388889,-88.55694444
OSH,Wittman Regional,43.98444444,-88.55694444
OSH,Wittman Regional,43.98611111,-88.55638889
OSI,Osijek Airport,45.46277778,18.81027778
