id,code,dispName,lat,long
16918,CO7,Meeker Coulter Field,40.04888889,-107.88583333
16919,7TX,Possum Kingdom,32.92333333,-98.43694444
16920,4CA,University,38.53138889,-121.78638889
16922,IN9,Daviess County,38.70083333,-87.13138889
16923,1AK,Mertarvik Quarry Road Landing Strip,60.81833333,-164.51888889
16924,N2J,Solberg Hunterdon,40.58083333,-74.73555556
16925,5NY,Malone Dufort,44.85361111,-74.32888889
16926,8TX,McGregor Exec,31.485,-97.31666667
16927,N8C,Cape Fear Regional Jetport Howie Franklin,33.93083333,-78.07333333
16934,2NC,Asheboro Regional,35.65444444,-79.89472222
16935,LNN,Lake County Executive,41.68416667,-81.38972222
16936,MT3,Ennis Big Sky,45.27583333,-111.64888889
16937,ME9,Greenville Municipal,45.46277778,-69.55166667
16938,ETB,West Bend Municipal,43.42222222,-88.12805556
16940,3TN,Elizabethton Municipal,36.37166667,-82.17277778
16941,MO5,North Central Missouri Regional,39.77138888,-93.01277778
16942,9TX,Center Municipal,31.83166667,-94.15638889
16947,T82,Gillespie County,30.24333333,-98.90916667
16948,MKN,Comanche County City,31.92027778,-98.59916667
16951,1VA,Warrenton Fauquier,38.58638889,-77.71055556
16952,MS5,Cleveland Municipal,33.7625,-90.75805556
16953,HTV,Huntsville Municipal,30.74694444,-95.58722222
16954,BNH,Boston Harbor Seaplane Base,42.35138889,-71.025
16955,6NY,Sag Harbor,41.00888889,-72.27527778
16956,7NY,Shelter Island,41.07916667,-72.33916667
16957,8NY,Noyack ,41.0161111,-72.33916667
16958,XT1,New Braunfels National,29.70583333,-98.04333333
16959,1PA,Joseph A Hardy Connellsville,39.95916667,-79.6575
16961,XT2,Bridgeport Municipal,33.17388889,-97.82833333
16962,XT3,Granbury Regional,32.44305556,-97.82138889
16964,SD3,Hot Springs Municipal,43.36833333,-103.38833333
16965,9NY,Sbnysh,41.09277778,-72.31583333
16966,N7Y,Sbnynb,41.08666667,-72.32638889
16967,CT8,Sbctbh,41.0025,-73.6325
16968,NM3,Moriarty Municipal,34.97805556,-106.0
16969,NV7,Silver Springs Airport,39.40305556,-119.25111111
16972,SD4,Sturgis Municipal,44.41861111,-103.37777778
16973,AZ8,Ruby Star Airpark,31.90916667,-111.12083333
16974,MD3,Harford County,39.56777778,-76.20305556
16975,AZ9,Coolidge Municipal,32.93861111,-111.425
16976,MLJ,Baldwin County Regional,33.15416667,-83.24138889
16978,KY7,Morehead Rowan County Clyde A Thomas Regional,38.215,-83.5875
16979,MS6,Columbia Marion County,31.29777778,-89.81138889
16980,2VA,Camp Peary Landing Strip,37.31277777,-76.63833333
16982,2AK,Deer Park,56.51972222,-134.67944444
16983,2WK,Odessa Municipal,47.3475,-118.67722222
16984,XT4,Kalt Ranch,28.15444444,-96.97694444
16985,A9K,Temsco Helicopters Inc Heliport,63.7375,-148.88277778
16986,PHK,Palm Beach County Glades,26.785,-80.69333333
16987,BKT,Allan C Perkinson Blackstone AAF,37.07472222,-77.95194444
16990,1NJ,Aeroflex Andover,41.0086111,-74.73805556
16991,3NC,Hendersonville Airport,35.30749999,-82.43305556
16992,3AK,Gold Mining Landing Strip,64.40972222,-155.49111111
16993,MN8,Walker Municipal,47.15944444,-94.64527778
16994,4AK,Bradley Sky Ranch,64.75916667,-147.38777778
16995,5AK,Lawing Airport,60.41194444,-149.36944444
16999,PR1,Boqueron,18.01305556,-67.14555556
17000,CT9,Meriden Markham Municipal,41.5086111,-72.82944444
17002,5GA,Tom B David Field,34.45527778,-84.93916667
17004,OR5,Condon State Pauling Field,45.24666667,-120.16638889
17005,UNU,Dodge County,43.42638889,-88.70388889
17007,6GA,Habersham County,34.49972222,-83.55666667
17008,2NJ,Southern Cross,39.65555556,-75.01444444
17011,6AK,Newtok Seaplane Base,60.92361111,-164.65611111
17012,3FL,Wauchula Municipal,27.515,-81.88055556
17013,TXX,Covey Trails,29.69,-95.84055556
17014,SC7,Allendale County,32.99499999,-81.27027778
17020,5CA,Gray Butte Field,34.56666667,-117.67083333
17021,3NJ,76ers Camden Heliport,39.94194444,-75.12833333
17022,4NJ,Pomona Airport,39.47916667,-74.53944444
17023,5NJ,Prudential Center Heliport,40.73333333,-74.17194444
17024,2PA,Heliport 76er,39.90333333,-75.16361111
17025,6NJ,Ocean Casino Resort,39.36222222,-74.41611111
17026,MD4,Fanatics Aberdeen Fulfillment Center,39.49361111,-76.17444444
17027,7NJ,Meadowlands 2 Nj Complex Heliport,40.81555556,-74.07055556
17028,MD5,Johns Hopkins Hosp Crit Care Twr Heliport,39.29583333,-76.59194444
17029,3PA,Conshohocken Heliport,40.06944444,-75.30222222
17030,4PA,Total Rf Heliport,40.07083333,-74.93361111
17031,1CT,Valley Farm,42.01305556,-72.4725
17033,OXD,Miami University,39.50222222,-84.78444444
17035,6CA,Little River Airport,39.26194444,-123.75388889
17036,4FL,Quincy Municipal,30.59777778,-84.5575
17037,2WA,Tacoma Seaplane Base,47.28333333,-122.47361111
17039,4NC,Western Carolina Regional,35.19527778,-83.86305556
17040,N8Y,Avie M Harriman,42.2661111,-74.135
17042,8NJ,Helo Kearny Heliport,40.73166667,-74.11666667
17043,NH6,Parlin Field,43.38722222,-72.1875
17044,MD6,Claremont,39.57416666,-75.86972222
17045,WI7,Baraboo Wisconsin Dells Regional,43.52194444,-89.77111111
17047,MDN,Madison Municipal,38.76,-85.46472222
17048,3VA,Middle Peninsula Regional,37.52138888,-76.76277778
17049,5PA,Allentown Queen City Municipal,40.57027778,-75.48833333
17050,OWK,Central Maine of Norridgewock,44.71555556,-69.86638889
17051,5FL,St George Island,29.64444444,-84.91555556
17052,6PA,Franklin County Regional,39.97305556,-77.64333333
17053,8AK,Willow Conocophillips,70.11083333,-152.12972222
17054,MO6,Kansas City Lees Summit Regional,38.95916667,-94.37194444
17058,BXK,Buckeye Municipal,33.4225,-112.68611111
17059,N9Y,Murphy Field,42.84277778,-76.44527778
17060,7CA,Lincoln Regional Karl Harder Field,38.90916667,-121.35138889
17062,6FL,Arcadia Municipal,27.19527778,-81.83833333
17063,2OH,Richard Downing,40.31027778,-81.8525
17064,KY8,Stanton Airport,37.84972221,-83.84583333
17065,7FL,Wellington Aero Club,26.64666667,-80.295
17074,FRH,French Lick Municipal,38.50611111,-86.63694444
17075,JVI,Central Jersey Regional,40.52444444,-74.59833333
17076,8FL,Keystone Heights Airport,29.84638889,-82.04083333
17077,9AK,Wolf Lake,61.63944444,-149.28388889
17078,IL4,Pittsfield Penstone Municipal,39.63888888,-90.77861111
17079,N40,Sky Manor,40.56583332,-74.97944444
17086,AFM,Ambler Airport,67.10666667,-157.85722222
17089,T44,Kodiak Airport,57.78083333,-152.39138889
17133,4PN,Merritt Field,41.42083333,-76.53444444
99999,ZZZ,Unknown Point in Alaska,,
